region_id,scenario_id,year,heat_index,drought_index
EL11,regional_fortress,2031,0.5057544757033243,0.4046035805626595
EL11,regional_fortress,2032,0.594309462915601,0.47544757033248086
EL11,regional_fortress,2033,0.5009590792838873,0.40076726342710983
EL11,regional_fortress,2034,0.6966112531969306,0.5572890025575445
EL11,regional_fortress,2035,0.591112531969309,0.47289002557544724
EL11,regional_fortress,2036,0.6240409207161122,0.49923273657288975
EL11,regional_fortress,2037,0.4715473145780051,0.3772378516624041
EL11,regional_fortress,2038,0.5764066496163683,0.46112531969309467
EL11,regional_fortress,2039,0.5700127877237845,0.45601023017902764
EL11,regional_fortress,2040,0.477621483375959,0.3820971867007672
EL11,regional_fortress,2041,0.5511508951406647,0.4409207161125318
EL11,regional_fortress,2042,0.49520460358056223,0.3961636828644498
EL11,regional_fortress,2043,0.4261508951406647,0.3409207161125318
EL11,regional_fortress,2044,0.7164322250639383,0.5731457800511507
EL11,regional_fortress,2045,0.5975063938618924,0.47800511508951393
EL11,regional_fortress,2046,0.607736572890025,0.48618925831202003
EL11,regional_fortress,2047,0.49328644501278734,0.3946291560102299
EL11,regional_fortress,2048,0.5799232736572889,0.46393861892583116
EL11,regional_fortress,2049,0.5620204603580561,0.4496163682864449
EL11,regional_fortress,2050,0.5527493606138104,0.44219948849104834
EL11,regional_fortress,2051,0.45012787723785136,0.36010230179028113
EL11,regional_fortress,2052,0.5290920716112529,0.42327365728900235
EL11,regional_fortress,2053,0.5457161125319689,0.4365728900255752
EL11,regional_fortress,2054,0.7100383631713549,0.568030690537084
EL11,regional_fortress,2055,0.48881074168797917,0.39104859335038333
EL11,techno_optimism,2025,0.4421355498721226,0.3537084398976981
EL11,techno_optimism,2026,0.4661125319693093,0.3728900255754475
EL11,techno_optimism,2027,0.36508951406649554,0.2920716112531964
EL11,techno_optimism,2028,0.4437340153452683,0.35498721227621466
EL11,techno_optimism,2029,0.46930946291560066,0.37544757033248055
EL11,techno_optimism,2030,0.6281969309462911,0.502557544757033
EL11,techno_optimism,2031,0.3992966751918155,0.31943734015345243
EL11,techno_optimism,2032,0.4782608695652171,0.3826086956521737
EL11,techno_optimism,2033,0.3932225063938616,0.31457800511508927
EL11,techno_optimism,2034,0.6419437340153449,0.5135549872122759
EL11,techno_optimism,2035,0.3622122762148337,0.289769820971867
EL11,techno_optimism,2036,0.6195652173913039,0.4956521739130431
EL11,techno_optimism,2037,0.6393861892583119,0.5115089514066495
EL11,techno_optimism,2038,0.6934143222506393,0.5547314578005115
EL11,techno_optimism,2039,0.5431585677749357,0.4345268542199485
EL11,techno_optimism,2040,0.5971867007672629,0.47774936061381035
EL11,techno_optimism,2041,0.5824808184143222,0.4659846547314578
EL11,techno_optimism,2042,0.5607416879795393,0.44859335038363146
EL11,techno_optimism,2043,0.45012787723785136,0.36010230179028113
EL11,techno_optimism,2044,0.6285166240409203,0.5028132992327363
EL11,techno_optimism,2045,0.584718670076726,0.46777493606138076
EL11,techno_optimism,2046,0.6026214833759588,0.48209718670076707
EL11,techno_optimism,2047,0.7643861892583117,0.6115089514066494
EL11,techno_optimism,2048,0.652493606138107,0.5219948849104856
EL11,techno_optimism,2049,0.5994245524296674,0.47953964194373394
EL11,techno_optimism,2050,0.7679028132992326,0.6143222506393862
EL11,techno_optimism,2051,0.7186700767263424,0.574936061381074
EL11,techno_optimism,2052,0.7289002557544757,0.5831202046035806
EL11,techno_optimism,2053,0.6489769820971865,0.5191815856777492
EL11,techno_optimism,2054,0.6304347826086956,0.5043478260869565
EL11,techno_optimism,2055,0.6435421994884907,0.5148337595907926
EL12,business_as_usual,2025,0.7327365728900248,0.5861892583120198
EL12,business_as_usual,2026,0.7480818414322252,0.5984654731457802
EL12,business_as_usual,2027,0.6083759590792838,0.48670076726342704
EL12,business_as_usual,2028,0.7314578005115087,0.585166240409207
EL12,business_as_usual,2029,0.6278772378516619,0.5023017902813296
EL12,business_as_usual,2030,0.7033248081841429,0.5626598465473144
EL12,business_as_usual,2031,0.6614450127877234,0.5291560102301788
EL12,business_as_usual,2032,0.7787723785166236,0.6230179028132989
EL12,business_as_usual,2033,0.7071611253196931,0.5657289002557545
EL12,business_as_usual,2034,0.5962276214833759,0.47698209718670076
EL12,business_as_usual,2035,0.7519181585677743,0.6015345268542195
EL12,business_as_usual,2036,0.6879795396419435,0.5503836317135548
EL12,business_as_usual,2037,0.7368925831202041,0.5895140664961633
EL12,business_as_usual,2038,0.8980179028132986,0.718414322250639
EL12,business_as_usual,2039,0.7902813299232736,0.6322250639386189
EL12,business_as_usual,2040,0.8948209718670073,0.7158567774936059
EL12,business_as_usual,2041,0.8567774936061375,0.6854219948849101
EL12,business_as_usual,2042,0.8852301790281325,0.708184143222506
EL12,business_as_usual,2043,0.8072250639386185,0.6457800511508949
EL12,business_as_usual,2044,0.8718030690537079,0.6974424552429663
EL12,business_as_usual,2045,0.8081841432225064,0.6465473145780052
EL12,business_as_usual,2046,0.8673273657288997,0.6938618925831198
EL12,business_as_usual,2047,0.9303069053708434,0.7442455242966748
EL12,business_as_usual,2048,0.8331202046035797,0.6664961636828638
EL12,business_as_usual,2049,0.8085038363171353,0.6468030690537083
EL12,business_as_usual,2050,0.9175191815856771,0.7340153452685417
EL12,business_as_usual,2051,0.8884271099744239,0.7107416879795392
EL12,business_as_usual,2052,0.8321611253196931,0.6657289002557545
EL12,business_as_usual,2053,0.8459079283887466,0.6767263427109973
EL12,business_as_usual,2054,0.9031329923273652,0.7225063938618922
EL12,business_as_usual,2055,0.8299232736572884,0.6639386189258307
EL12,divided_disparity,2025,0.6815856777493603,0.5452685421994883
EL12,divided_disparity,2026,0.6668797953964193,0.5335038363171355
EL12,divided_disparity,2027,0.7554347826086953,0.6043478260869564
EL12,divided_disparity,2028,0.762787723785166,0.6102301790281328
EL12,divided_disparity,2029,0.8069053708439896,0.6455242966751917
EL12,divided_disparity,2030,0.6627237851662399,0.5301790281329919
EL12,divided_disparity,2031,0.7845268542199486,0.6276214833759589
EL12,divided_disparity,2032,0.8404731457800505,0.6723785166240405
EL12,divided_disparity,2033,0.6962915601023018,0.5570332480818414
EL12,divided_disparity,2034,0.923593350383631,0.7388746803069048
EL12,divided_disparity,2035,0.8756393861892576,0.7005115089514061
EL12,divided_disparity,2036,0.8152173913043476,0.652173913043478
EL12,divided_disparity,2037,0.7157928388746799,0.572634271099744
EL12,divided_disparity,2038,0.8404731457800505,0.6723785166240405
EL12,divided_disparity,2039,0.7982736572890021,0.6386189258312017
EL12,divided_disparity,2040,0.7468030690537077,0.5974424552429662
EL12,divided_disparity,2041,0.8126598465473139,0.6501278772378511
EL12,divided_disparity,2042,0.8161764705882348,0.6529411764705879
EL12,divided_disparity,2043,0.7116368286445006,0.5693094629156005
EL12,divided_disparity,2044,0.9405370843989765,0.7524296675191813
EL12,divided_disparity,2045,0.839833759590792,0.6718670076726336
EL12,divided_disparity,2046,0.8519820971867005,0.6815856777493604
EL12,divided_disparity,2047,0.7468030690537077,0.5974424552429662
EL12,divided_disparity,2048,0.7890025575447568,0.6312020460358054
EL12,divided_disparity,2049,0.7858056265984654,0.6286445012787724
EL12,divided_disparity,2050,0.7950767263427108,0.6360613810741687
EL12,divided_disparity,2051,0.7046035805626594,0.5636828644501275
EL12,divided_disparity,2052,0.7781329923273652,0.6225063938618922
EL12,divided_disparity,2053,0.8164961636828637,0.653196930946291
EL12,divided_disparity,2054,0.927109974424552,0.7416879795396416
EL12,divided_disparity,2055,0.7765345268542195,0.6212276214833756
EL12,green_global_resilience,2025,0.765984654731458,0.6127877237851664
EL12,green_global_resilience,2026,0.7189897698209713,0.575191815856777
EL12,green_global_resilience,2027,0.7723785166240409,0.6179028132992328
EL12,green_global_resilience,2028,0.7848465473145775,0.627877237851662
EL12,green_global_resilience,2029,0.6902173913043479,0.5521739130434783
EL12,green_global_resilience,2030,0.7528772378516624,0.6023017902813299
EL12,green_global_resilience,2031,0.8478260869565212,0.678260869565217
EL12,green_global_resilience,2032,0.7273017902813299,0.5818414322250639
EL12,green_global_resilience,2033,0.7452046035805627,0.5961636828644502
EL12,green_global_resilience,2034,0.8260869565217386,0.6608695652173909
EL12,green_global_resilience,2035,0.7742966751918154,0.6194373401534524
EL12,green_global_resilience,2036,0.7490409207161125,0.59923273657289
EL12,green_global_resilience,2037,0.6982097186700766,0.5585677749360614
EL12,green_global_resilience,2038,0.7225063938618922,0.5780051150895138
EL12,green_global_resilience,2039,0.7087595907928388,0.5670076726342711
EL12,green_global_resilience,2040,0.831521739130434,0.6652173913043473
EL12,green_global_resilience,2041,0.7854859335038359,0.6283887468030688
EL12,green_global_resilience,2042,0.7723785166240409,0.6179028132992328
EL12,green_global_resilience,2043,0.7663043478260869,0.6130434782608696
EL12,green_global_resilience,2044,0.8136189258312012,0.650895140664961
EL12,green_global_resilience,2045,0.9028132992327363,0.7222506393861892
EL12,green_global_resilience,2046,0.7998721227621478,0.6398976982097183
EL12,green_global_resilience,2047,0.8727621483375951,0.6982097186700762
EL12,green_global_resilience,2048,0.7234654731457795,0.5787723785166236
EL12,green_global_resilience,2049,0.7634271099744244,0.6107416879795395
EL12,green_global_resilience,2050,0.9069693094629158,0.7255754475703327
EL12,green_global_resilience,2051,0.8650895140664963,0.692071611253197
EL12,green_global_resilience,2052,0.8407928388746793,0.6726342710997435
EL12,green_global_resilience,2053,0.7880434782608695,0.6304347826086957
EL12,green_global_resilience,2054,0.7890025575447568,0.6312020460358054
EL12,green_global_resilience,2055,0.8155370843989764,0.6524296675191812
EL12,regional_fortress,2025,0.6815856777493603,0.5452685421994883
EL12,regional_fortress,2026,0.6668797953964193,0.5335038363171355
EL12,regional_fortress,2027,0.7554347826086953,0.6043478260869564
EL12,regional_fortress,2028,0.762787723785166,0.6102301790281328
EL12,regional_fortress,2029,0.8069053708439896,0.6455242966751917
EL12,regional_fortress,2030,0.6627237851662399,0.5301790281329919
EL12,regional_fortress,2031,0.7845268542199486,0.6276214833759589
EL12,regional_fortress,2032,0.8404731457800505,0.6723785166240405
EL12,regional_fortress,2033,0.6962915601023018,0.5570332480818414
EL12,regional_fortress,2034,0.923593350383631,0.7388746803069048
EL12,regional_fortress,2035,0.8756393861892576,0.7005115089514061
EL12,regional_fortress,2036,0.8152173913043476,0.652173913043478
EL12,regional_fortress,2037,0.7157928388746799,0.572634271099744
EL12,regional_fortress,2038,0.8404731457800505,0.6723785166240405
EL12,regional_fortress,2039,0.7982736572890021,0.6386189258312017
EL12,regional_fortress,2040,0.7468030690537077,0.5974424552429662
EL12,regional_fortress,2041,0.8126598465473139,0.6501278772378511
EL12,regional_fortress,2042,0.8161764705882348,0.6529411764705879
EL12,regional_fortress,2043,0.7116368286445006,0.5693094629156005
EL12,regional_fortress,2044,0.9405370843989765,0.7524296675191813
EL12,regional_fortress,2045,0.839833759590792,0.6718670076726336
EL12,regional_fortress,2046,0.8519820971867005,0.6815856777493604
EL12,regional_fortress,2047,0.7468030690537077,0.5974424552429662
EL12,regional_fortress,2048,0.7890025575447568,0.6312020460358054
EL12,regional_fortress,2049,0.7858056265984654,0.6286445012787724
EL12,regional_fortress,2050,0.7950767263427108,0.6360613810741687
EL12,regional_fortress,2051,0.7046035805626594,0.5636828644501275
EL12,regional_fortress,2052,0.7781329923273652,0.6225063938618922
EL12,regional_fortress,2053,0.8164961636828637,0.653196930946291
EL12,regional_fortress,2054,0.927109974424552,0.7416879795396416
EL12,regional_fortress,2055,0.7765345268542195,0.6212276214833756
EL12,techno_optimism,2025,0.6854219948849101,0.5483375959079281
EL12,techno_optimism,2026,0.6959718670076719,0.5567774936061375
EL12,techno_optimism,2027,0.6819053708439892,0.5455242966751913
EL12,techno_optimism,2028,0.7106777493606133,0.5685421994884907
EL12,techno_optimism,2029,0.7154731457800511,0.5723785166240408
EL12,techno_optimism,2030,0.89386189258312,0.715089514066496
EL12,techno_optimism,2031,0.7081202046035804,0.5664961636828644
EL12,techno_optimism,2032,0.7599104859335035,0.6079283887468029
EL12,techno_optimism,2033,0.6489769820971865,0.5191815856777492
EL12,techno_optimism,2034,0.8564578005115087,0.6851662404092069
EL12,techno_optimism,2035,0.617647058823529,0.4941176470588232
EL12,techno_optimism,2036,0.790920716112532,0.6327365728900256
EL12,techno_optimism,2037,0.8583759590792832,0.6867007672634267
EL12,techno_optimism,2038,0.8567774936061375,0.6854219948849101
EL12,techno_optimism,2039,0.7806905370843988,0.6245524296675191
EL12,techno_optimism,2040,0.820971867007672,0.6567774936061377
EL12,techno_optimism,2041,0.7985933503836317,0.6388746803069054
EL12,techno_optimism,2042,0.7273017902813299,0.5818414322250639
EL12,techno_optimism,2043,0.7340153452685423,0.5872122762148339
EL12,techno_optimism,2044,0.8158567774936061,0.6526854219948849
EL12,techno_optimism,2045,0.7742966751918154,0.6194373401534524
EL12,techno_optimism,2046,0.8414322250639384,0.6731457800511508
EL12,techno_optimism,2047,0.9389386189258309,0.7511508951406647
EL12,techno_optimism,2048,0.8516624040920716,0.6813299232736574
EL12,techno_optimism,2049,0.7755754475703323,0.6204603580562659
EL12,techno_optimism,2050,1.0,0.8
EL12,techno_optimism,2051,0.896419437340153,0.7171355498721224
EL12,techno_optimism,2052,0.9523657289002555,0.7618925831202045
EL12,techno_optimism,2053,0.8976982097186698,0.7181585677749358
EL12,techno_optimism,2054,0.8264066496163681,0.6611253196930945
EL12,techno_optimism,2055,0.8478260869565212,0.678260869565217
EL13,business_as_usual,2025,0.5102301790281325,0.408184143222506
EL13,business_as_usual,2026,0.5591432225063936,0.44731457800511487
EL13,business_as_usual,2027,0.35294117647058776,0.2823529411764702
EL13,business_as_usual,2028,0.484974424552429,0.3879795396419432
EL13,business_as_usual,2029,0.3871483375959077,0.3097186700767262
EL13,business_as_usual,2030,0.45875959079283857,0.36700767263427087
EL13,business_as_usual,2031,0.4424552429667518,0.3539641943734015
EL13,business_as_usual,2032,0.5930306905370836,0.47442455242966686
EL13,business_as_usual,2033,0.5210997442455242,0.4168797953964194
EL13,business_as_usual,2034,0.4405370843989769,0.35242966751918153
EL13,business_as_usual,2035,0.5869565217391304,0.4695652173913043
EL13,business_as_usual,2036,0.47698209718670026,0.38158567774936025
EL13,business_as_usual,2037,0.558184143222506,0.4465473145780048
EL13,business_as_usual,2038,0.7304987212276214,0.5843989769820971
EL13,business_as_usual,2039,0.6211636828644496,0.49693094629155965
EL13,business_as_usual,2040,0.6918158567774929,0.5534526854219943
EL13,business_as_usual,2041,0.6464194373401532,0.5171355498721225
EL13,business_as_usual,2042,0.7886828644501273,0.6309462915601018
EL13,business_as_usual,2043,0.5991048593350382,0.4792838874680306
EL13,business_as_usual,2044,0.6531329923273658,0.5225063938618927
EL13,business_as_usual,2045,0.5975063938618924,0.47800511508951393
EL13,business_as_usual,2046,0.6671994884910485,0.5337595907928389
EL13,business_as_usual,2047,0.7515984654731456,0.6012787723785165
EL13,business_as_usual,2048,0.6349104859335031,0.5079283887468025
EL13,business_as_usual,2049,0.6432225063938618,0.5145780051150894
EL13,business_as_usual,2050,0.7602301790281331,0.6081841432225065
EL13,business_as_usual,2051,0.720588235294117,0.5764705882352936
EL13,business_as_usual,2052,0.6710358056265986,0.5368286445012789
EL13,business_as_usual,2053,0.6739130434782608,0.5391304347826086
EL13,business_as_usual,2054,0.7333759590792839,0.5867007672634271
EL13,business_as_usual,2055,0.6381074168797951,0.5104859335038361
EL13,divided_disparity,2025,0.4747442455242965,0.3797953964194372
EL13,divided_disparity,2026,0.4661125319693093,0.3728900255754475
EL13,divided_disparity,2027,0.5866368286445008,0.4693094629156007
EL13,divided_disparity,2028,0.5569053708439891,0.4455242966751913
EL13,divided_disparity,2029,0.6010230179028131,0.4808184143222505
EL13,divided_disparity,2030,0.47090792838874634,0.3767263427109971
EL13,divided_disparity,2031,0.5933503836317134,0.4746803069053708
EL13,divided_disparity,2032,0.6723145780051151,0.5378516624040921
EL13,divided_disparity,2033,0.5179028132992322,0.41432225063938577
EL13,divided_disparity,2034,0.7247442455242963,0.579795396419437
EL13,divided_disparity,2035,0.6678388746803062,0.534271099744245
EL13,divided_disparity,2036,0.612851662404092,0.49028132992327356
EL13,divided_disparity,2037,0.516624040920716,0.4132992327365728
EL13,divided_disparity,2038,0.6470588235294116,0.5176470588235292
EL13,divided_disparity,2039,0.6198849104859327,0.4959079283887462
EL13,divided_disparity,2040,0.5553069053708442,0.44424552429667535
EL13,divided_disparity,2041,0.6483375959079284,0.5186700767263427
EL13,divided_disparity,2042,0.57193094629156,0.45754475703324804
EL13,divided_disparity,2043,0.5127877237851659,0.41023017902813275
EL13,divided_disparity,2044,0.7618286445012787,0.6094629156010231
EL13,divided_disparity,2045,0.720588235294117,0.5764705882352936
EL13,divided_disparity,2046,0.6489769820971865,0.5191815856777492
EL13,divided_disparity,2047,0.580562659846547,0.4644501278772376
EL13,divided_disparity,2048,0.6032608695652169,0.4826086956521735
EL13,divided_disparity,2049,0.5853580562659847,0.46828644501278777
EL13,divided_disparity,2050,0.6186061381074166,0.4948849104859333
EL13,divided_disparity,2051,0.568734015345268,0.4549872122762144
EL13,divided_disparity,2052,0.5748081841432219,0.4598465473145775
EL13,divided_disparity,2053,0.6470588235294116,0.5176470588235292
EL13,divided_disparity,2054,0.7503196930946286,0.600255754475703
EL13,divided_disparity,2055,0.6019820971867007,0.48158567774936056
EL13,green_global_resilience,2025,0.5927109974424547,0.47416879795396377
EL13,green_global_resilience,2026,0.5485933503836314,0.4388746803069052
EL13,green_global_resilience,2027,0.6026214833759588,0.48209718670076707
EL13,green_global_resilience,2028,0.5914322250639386,0.4731457800511509
EL13,green_global_resilience,2029,0.53420716112532,0.427365728900256
EL13,green_global_resilience,2030,0.586317135549872,0.4690537084398976
EL13,green_global_resilience,2031,0.6413043478260868,0.5130434782608695
EL13,green_global_resilience,2032,0.5831202046035803,0.46649616368286423
EL13,green_global_resilience,2033,0.5965473145780048,0.47723785166240384
EL13,green_global_resilience,2034,0.6416240409207157,0.5132992327365725
EL13,green_global_resilience,2035,0.6042199488491045,0.4833759590792836
EL13,green_global_resilience,2036,0.555626598465473,0.44450127877237844
EL13,green_global_resilience,2037,0.4792199488491047,0.3833759590792838
EL13,green_global_resilience,2038,0.5370843989769818,0.42966751918158547
EL13,green_global_resilience,2039,0.5242966751918156,0.41943734015345246
EL13,green_global_resilience,2040,0.6966112531969306,0.5572890025575445
EL13,green_global_resilience,2041,0.6182864450127877,0.4946291560102302
EL13,green_global_resilience,2042,0.5818414322250638,0.46547314578005106
EL13,green_global_resilience,2043,0.5527493606138104,0.44219948849104834
EL13,green_global_resilience,2044,0.6413043478260865,0.5130434782608692
EL13,green_global_resilience,2045,0.7276214833759588,0.582097186700767
EL13,green_global_resilience,2046,0.5786445012787721,0.4629156010230177
EL13,green_global_resilience,2047,0.6614450127877234,0.5291560102301788
EL13,green_global_resilience,2048,0.5156649616368284,0.41253196930946273
EL13,green_global_resilience,2049,0.5540281329923272,0.4432225063938618
EL13,green_global_resilience,2050,0.7081202046035804,0.5664961636828644
EL13,green_global_resilience,2051,0.6710358056265983,0.5368286445012787
EL13,green_global_resilience,2052,0.600063938618925,0.48005115089514006
EL13,green_global_resilience,2053,0.5690537084398976,0.45524296675191805
EL13,green_global_resilience,2054,0.5322890025575443,0.4258312020460355
EL13,green_global_resilience,2055,0.6534526854219946,0.5227621483375957
EL13,regional_fortress,2025,0.4747442455242965,0.3797953964194372
EL13,regional_fortress,2026,0.4661125319693093,0.3728900255754475
EL13,regional_fortress,2027,0.5866368286445008,0.4693094629156007
EL13,regional_fortress,2028,0.5569053708439891,0.4455242966751913
EL13,regional_fortress,2029,0.6010230179028131,0.4808184143222505
EL13,regional_fortress,2030,0.47090792838874634,0.3767263427109971
EL13,regional_fortress,2031,0.5933503836317134,0.4746803069053708
EL13,regional_fortress,2032,0.6723145780051151,0.5378516624040921
EL13,regional_fortress,2033,0.5179028132992322,0.41432225063938577
EL13,regional_fortress,2034,0.7247442455242963,0.579795396419437
EL13,regional_fortress,2035,0.6678388746803062,0.534271099744245
EL13,regional_fortress,2036,0.612851662404092,0.49028132992327356
EL13,regional_fortress,2037,0.516624040920716,0.4132992327365728
EL13,regional_fortress,2038,0.6470588235294116,0.5176470588235292
EL13,regional_fortress,2039,0.6198849104859327,0.4959079283887462
EL13,regional_fortress,2040,0.5553069053708442,0.44424552429667535
EL13,regional_fortress,2041,0.6483375959079284,0.5186700767263427
EL13,regional_fortress,2042,0.57193094629156,0.45754475703324804
EL13,regional_fortress,2043,0.5127877237851659,0.41023017902813275
EL13,regional_fortress,2044,0.7618286445012787,0.6094629156010231
EL13,regional_fortress,2045,0.720588235294117,0.5764705882352936
EL13,regional_fortress,2046,0.6489769820971865,0.5191815856777492
EL13,regional_fortress,2047,0.580562659846547,0.4644501278772376
EL13,regional_fortress,2048,0.6032608695652169,0.4826086956521735
EL13,regional_fortress,2049,0.5853580562659847,0.46828644501278777
EL13,regional_fortress,2050,0.6186061381074166,0.4948849104859333
EL13,regional_fortress,2051,0.568734015345268,0.4549872122762144
EL13,regional_fortress,2052,0.5748081841432219,0.4598465473145775
EL13,regional_fortress,2053,0.6470588235294116,0.5176470588235292
EL13,regional_fortress,2054,0.7503196930946286,0.600255754475703
EL13,regional_fortress,2055,0.6019820971867007,0.48158567774936056
EL13,techno_optimism,2025,0.43893861892583086,0.3511508951406647
EL13,techno_optimism,2026,0.5134271099744239,0.41074168797953914
